id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price,discountedPrice,brandName,ageGroup,has_discount
35303,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Earrings,1390.0,1390.0,Fabindia,Adults-Women,0
16181,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,2999.0,2999.0,Enroute Men,Adults-Men,0
51646,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Fossil Men Grey Dial Watch FS4705,7995.0,7995.0,Fossil,Adults-Men,0
17053,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,Gas Men Newport Slipper,2000.0,2000.0,GAS,Adults-Men,0
23266,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Watch,1995.0,1995.0,maxima,Adults-Men,0
18827,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Formal,Peter England Men Statements Black Wallet,499.0,404.0,Peter England,Adults-Men,1
6404,Men,Footwear,Sandal,Sandals,Yellow,Summer,2011.0,Casual,Lotto Men Quick Sports Yellow Floater,749.0,749.0,Lotto,Adults-Men,0
26714,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Large Logo Green T-shirt,699.0,699.0,Puma,Adults-Men,0
12521,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Formal Black Formal Shoes,2295.0,2295.0,Red Tape,Adults-Men,0
42251,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,John Players Men Grey Trousers,1099.0,1099.0,John Players,Adults-Men,0
30671,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Park Avenue Men Blue Sunglasses,2350.0,2115.0,Park Avenue,Adults-Men,1
43383,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012.0,Casual,Numero Uno Men Grey & Orange Flip Flops,249.0,249.0,Numero Uno,Adults-Men,0
54334,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,Tokyo Talkies Women Blue Straight Skinny Fit Jeans,799.0,319.0,Tokyo Talkies,Adults-Women,1
22172,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,2012.0,Casual,Timberland Men Tan Casual Shoes,8490.0,8490.0,Timberland,Adults-Men,0
46437,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women White Dial Watch,785.0,785.0,Timex,Adults-Women,0
7710,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Puma Men's Bluebird Blue Yellow Shoe,5999.0,3299.0,Puma,Adults-Men,1
34017,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Gini and Jony Girls Red Top,299.0,149.0,Gini and Jony,Kids-Girls,1
50552,Men,Apparel,Innerwear,Innerwear Vests,Black,Winter,2016.0,Casual,Chromozome Men Black Innerwear  T-shirt,325.0,325.0,Chromozome,Adults-Men,0
43979,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Police Men Pure Perfume,1800.0,1800.0,Police,Adults-Men,0
28448,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag,1250.0,1250.0,KIARA,Adults-Women,0
42097,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue Polo T-shirt,1499.0,1499.0,ADIDAS,Adults-Men,0
8758,Women,Apparel,Bottomwear,Capris,Black,Fall,2011.0,Sports,Puma Women Move Dance Black Capri,1399.0,1399.0,Puma,Adults-Women,0
55020,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,,Lakme 3 in 1 Aqua Shine Fig Lip Color,550.0,495.0,Lakme,Adults-Women,1
13635,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Hanes Men Red Premium Sleeveless Crew T-shirt,349.0,349.0,Hanes,Adults-Men,0
27400,Women,Apparel,Innerwear,Bra,Nude,Summer,2018.0,Casual,Jockey Essence Nude-Coloured Full-Coverage Cross Over Bra 1242,459.0,459.0,Jockey,Adults-Women,0
2262,Unisex,Accessories,Bags,Backpacks,Pink,Fall,2010.0,Sports,Nike Unisex Tetron Pink Backpack,1295.0,1295.0,Nike,Adults-Unisex,0
33232,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Formal,Arrow Men Striped Blue Shirt,1399.0,1399.0,Arrow,Adults-Men,0
24285,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Quiksilver Men Grey Shirt,3595.0,3595.0,Quiksilver,Adults-Men,0
57777,Women,Personal Care,Makeup,Eyeshadow,Brown,Spring,2017.0,,Lotus Herbals Maxlid Coco Fudge Eye Shadow,349.0,261.0,Lotus Herbals,Adults-Women,1
11162,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Solid Black Shirts,1049.0,1049.0,John Miller,Adults-Men,0
25357,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Levis Men Black & Grey Brief,179.0,179.0,Levis,Adults-Men,0
20625,Women,Accessories,Wallets,Wallets,White,Winter,2015.0,Casual,Baggit Women Voltage Taj White Wallet,700.0,700.0,Baggit,Adults-Women,0
14410,Women,Footwear,Shoes,Heels,Blue,Summer,2012.0,Casual,Enroute Women Casual Blue Flats,1899.0,1899.0,Enroute Women,Adults-Women,0
5047,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Fila Men's Vision Black White Shoe,2299.0,2299.0,FILA,Adults-Men,0
37692,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,American Tourister Unisex Blue Backpack,2590.0,1813.0,AMERICAN TOURISTER,Adults-Unisex,1
4195,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Ed Hardy Men's Eagle Tiger Purple T-shirt,2499.0,1249.0,Ed Hardy,Adults-Men,1
52205,Women,Accessories,Jewellery,Pendant,White,Fall,2012.0,Casual,Lencia Sterling Silver Pendant,2410.0,2410.0,Lencia,Adults-Women,0
57545,Women,Personal Care,Lips,Lipstick,Lavender,Spring,2017.0,,Lotus Herbals Floralglam Lavender Love Lipstick 009,395.0,296.0,Lotus Herbals,Adults-Women,1
10282,Women,Footwear,Shoes,Flats,Black,Winter,2013.0,Casual,Clarks Women Spice Pat Black Flats,1199.0,1199.0,Clarks,Adults-Women,0
11350,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Lee Men Msyria Blue Chicago Fit Jeans,2399.0,2399.0,Lee,Adults-Men,0
56497,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,,Streetwear Quick Dry Pink Nail Polish 09,150.0,150.0,Streetwear,Adults-Women,0
25165,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Leatherite Black Handbag,2495.0,2495.0,Lino Perros,Adults-Women,0
44152,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,Nike Fragrances Men Up or Down Deo,249.0,249.0,Nike Fragrances,Adults-Men,0
14622,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Women Stripes Black Sweat Shirts,2099.0,2099.0,United Colors of Benetton,Adults-Women,0
45080,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Bwitch Black Bra RTV-BW238,1495.0,1495.0,Bwitch,Adults-Women,0
25959,Women,Accessories,Scarves,Scarves,Red,Summer,2012.0,Casual,Femella Women Red Scarf,290.0,290.0,Femella,Adults-Women,0
46605,Women,Footwear,Shoes,Flats,Beige,Winter,2015.0,Casual,Catwalk Women Beige Pumps,1495.0,1495.0,Catwalk,Adults-Women,0
7522,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2011.0,Casual,Nike Unisex Ultimatum Max Dark Grey Backpack,3495.0,3495.0,Nike,Adults-Unisex,0
19901,Women,Footwear,Shoes,Flats,Red,Fall,2011.0,Casual,Lotto Women Virtue Red Sandal,999.0,999.0,Lotto,Adults-Women,0
22340,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,John Players Men Printed Grey T-Shirt,849.0,849.0,John Players,Adults-Men,0
16175,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Enroute Men Leather Brown Formal Shoes,3199.0,3199.0,Enroute Men,Adults-Men,0
50760,Men,Footwear,Sandal,Sandals,Khaki,Winter,2018.0,Casual,Red Chief Men Khaki Sandals,1295.0,1295.0,Red Chief,Adults-Men,0
23292,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Ssteele Men White Watch,2625.0,2625.0,maxima,Adults-Men,0
34225,Men,Apparel,Topwear,Tshirts,Cream,Summer,2013.0,Casual,Proline Men Cream-Coloured T-shirt,499.0,199.0,Proline,Adults-Men,1
55212,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,Casual,Lakme Nine to Five Day Perfect Purple Haze Lipstick,675.0,607.0,Lakme,Adults-Women,1
16949,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Image Men Classic Eyewear Brown Sunglasses,1950.0,1755.0,Image,Adults-Men,1
3182,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Nike Men's Lunarelite Black Green Shoe,6200.0,6200.0,Nike,Adults-Men,0
2050,Men,Apparel,Topwear,Shirts,Black,Winter,2010.0,Casual,Lee Men Essential Black Shirt,1199.0,1199.0,Lee,Adults-Men,0
43377,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2013.0,Casual,Reebok Men Navy Blue Coalition Sandals,1799.0,1799.0,Reebok,Adults-Men,0
13407,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Shirts,1999.0,1999.0,United Colors of Benetton,Adults-Men,0
59887,Women,Apparel,Topwear,Tops,Pink,Fall,2012.0,Casual,Femella Women Pink Tube Top,350.0,350.0,Femella,Adults-Women,0
41044,Men,Accessories,Watches,Watches,Beige,Winter,2016.0,Casual,Nautica Men Beige Dial Chronograph Watch,10495.0,10495.0,Nautica,Adults-Men,0
11734,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Lee Men Stripes White T-shirt,1499.0,1499.0,Lee,Adults-Men,0
57121,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women White Top,1600.0,1600.0,Elle,Adults-Women,0
40196,Women,Apparel,Topwear,Kurtis,Green,Summer,2012.0,Ethnic,Mumbai Slang Women Light Green Kurti,599.0,599.0,Mumbai Slang,Adults-Women,0
58955,Men,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Denim Men Temptation Deo,199.0,199.0,Denim,Adults-Men,0
33464,Women,Accessories,Belts,Belts,White,Summer,2012.0,Casual,Baggit Women Chotu Taj White Belt,375.0,375.0,Baggit,Adults-Women,0
52453,Women,Apparel,Loungewear and Nightwear,Nightdress,Red,Winter,2015.0,Casual,Red Rose Red Nightdress,574.0,574.0,Red Rose,Adults-Women,0
15394,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,Fila Men Summer Fun White Flip Flops,399.0,399.0,FILA,Adults-Men,0
41878,Men,Footwear,Sandal,Sandals,Brown,Summer,2015.0,Casual,Estd. 1977 Men Beige Sandals,1880.0,1880.0,Estd. 1977,Adults-Men,0
5611,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,ADIDAS Men Kendall Black Grey Floater,1699.0,1699.0,ADIDAS,Adults-Men,0
20073,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,David Beckham Men Signature Story Deo,300.0,300.0,DAVID BECKHAM,Adults-Men,0
53581,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Watch,675.0,675.0,Q&Q,Adults-Men,0
58169,Women,Accessories,Bags,Clutches,Blue,Fall,2012.0,Casual,Rocky S Women Blue Clutch,2195.0,2195.0,Rocky S,Adults-Women,0
50304,Men,Accessories,Ties,Ties,Red,Summer,2012.0,Formal,Park Avenue Men Red Tie,899.0,701.0,Park Avenue,Adults-Men,1
6094,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,UCB Women Tank Graphic Print & Sequins Red Top,1299.0,1299.0,United Colors of Benetton,Adults-Women,0
34641,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Lotto Men Stadio Potenza White Shoes,2999.0,2999.0,Lotto,Adults-Men,0
46261,Women,Apparel,Topwear,Tunics,Multi,Summer,2012.0,Casual,109F Women Multicoloured Printed Tunic,1399.0,1399.0,109F,Adults-Women,0
7146,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Scullers For Her Women's Wow Knit Red Top,599.0,599.0,SCULLERS FOR HER,Adults-Women,0
35793,Women,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Enroute Women Purple Shoes,1999.0,1999.0,Enroute Women,Adults-Women,0
22724,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,Nike Men Zoom Hyperdunk Blue Sports Shoes,8595.0,8595.0,Nike,Adults-Men,0
16511,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,1169.0,467.0,LOCOMOTIVE,Adults-Men,1
8932,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Casual,Puma Men Core Lite Black Wallets,999.0,999.0,Puma,Adults-Men,0
13063,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Fastrack Men Smooth Finish Strap Black Watches,1995.0,1995.0,Fastrack,Adults-Men,0
26384,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Turtle Men Black Trousers,1095.0,1095.0,Turtle,Adults-Men,0
19559,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors Of Benetton Men Blue T-shirt,1099.0,1099.0,United Colors of Benetton,Adults-Men,0
49229,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Calzini Men Pack of 5 Socks,795.0,795.0,Calzini,Adults-Men,0
34473,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Van Heusen Woman Navy Blue Dress,1795.0,1795.0,Van Heusen Woman,Adults-Women,0
27858,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Scullers For Her Check Purple Shirt,1299.0,1299.0,SCULLERS FOR HER,Adults-Women,0
47181,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Ganuchi Men Brown Casual Shoes,2199.0,879.0,Ganuchi,Adults-Men,1
49827,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,iPanema Women Gold Flats,899.0,899.0,iPanema,Adults-Women,0
7374,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men's Stone Casual Shoe,2295.0,2295.0,Red Tape,Adults-Men,0
54596,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Sushilas Women Orange Printed Kurta,1599.0,1599.0,Sushilas,Adults-Women,0
13251,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Palm Tree Kids Boy Solid Beige Trousers,799.0,359.0,Palm Tree,Kids-Boys,1
2606,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Men's Crew Black T-shirt,649.0,649.0,ADIDAS,Adults-Men,0
28810,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Denizen Men Check Blue Shirt,1199.0,1199.0,Denizen,Adults-Men,0
43521,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,French Connection Women Black Trouser,3699.0,3699.0,French Connection,Adults-Women,0
31101,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Check Black Shirt,399.0,199.0,Gini and Jony,Kids-Boys,1
12383,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Reid & Taylor Men Check White Shirts,1595.0,1595.0,Reid & Taylor,Adults-Men,0
55444,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,Casual,Revlon Plum Sexxxy Sassy Lipstick 09,630.0,630.0,Revlon,Adults-Women,0
11506,Women,Footwear,Shoes,Heels,Grey,Winter,2015.0,Casual,Catwalk Women Lifestyle Grey Flats,1295.0,1295.0,Catwalk,Adults-Women,0
25733,Men,Accessories,Belts,Belts,Olive,Summer,2012.0,Casual,Wrangler Men Canvas Olive Belt,695.0,514.0,Wrangler,Adults-Men,1
41276,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Arrow Men Black Leather Wallet,1095.0,843.0,Arrow,Adults-Men,1
14848,Men,Accessories,Wallets,Wallets,Beige,Summer,2011.0,Casual,United Colors of Benetton Men Printed Beige Wallets,1699.0,594.0,United Colors of Benetton,Adults-Men,1
33656,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Black Zeus Sandals,899.0,899.0,Lotto,Adults-Men,0
57313,Women,Apparel,Innerwear,Bra,White,Winter,2015.0,Casual,Amante White Full-Coverage Bra BCFN02,445.0,445.0,Amante,Adults-Women,0
36324,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Mr.Men Boys Mr. Happy White T-shirt,249.0,249.0,Mr. Men,Kids-Boys,0
52661,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Mod-acc Women Blue Handbag,2545.0,2545.0,Mod-acc,Adults-Women,0
21393,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Printed Blue T-shirt,519.0,259.0,LOCOMOTIVE,Adults-Men,1
20241,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Women Printed Black T-shirt,845.0,845.0,Wrangler,Adults-Women,0
14074,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women Solid White Polo Tshirts,799.0,399.0,Flying Machine,Adults-Women,1
5423,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Ant Kids Boy's Grey Blue Kidswear,449.0,449.0,Ant,Kids-Boys,0
3975,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,Jealous 21 Women Red Tunic With Mirror Print Top,799.0,799.0,Jealous 21,Adults-Women,0
51679,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Louis Philippe Men Sunglasses LP209-C1,3500.0,2590.0,Louis Philippe,Adults-Men,1
29763,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Giordano Men Black Dial Watch,6750.0,6750.0,GIORDANO,Adults-Men,0
23259,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Maxima Attivo Women Steel Plated Watch,845.0,845.0,maxima,Adults-Women,0
18818,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Formal,Peter England Men Statements Black Wallet,599.0,485.0,Peter England,Adults-Men,1
16982,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Puma Men Lynx Black Slipper,599.0,599.0,Puma,Adults-Men,0
49686,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Park Avenue Men Blue Tie,899.0,701.0,Park Avenue,Adults-Men,1
9473,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue Self Design Shirt,1099.0,1099.0,John Miller,Adults-Men,0
17850,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Flying Machine Women Sequins Grey Top,1199.0,1199.0,Flying Machine,Adults-Women,0
18024,Women,Accessories,Belts,Belts,Black,Winter,2015.0,Casual,Lino Perros Women Solid Black Belt,395.0,395.0,Lino Perros,Adults-Women,0
10249,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Hahk Brown Handbags,1450.0,1450.0,Murcia,Adults-Women,0
38423,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Baggit Women Purple Wallet,950.0,950.0,Baggit,Adults-Women,0
40539,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Women White Dial Watch,2075.0,2075.0,Titan,Adults-Women,0
45877,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Maxima Men Blue Dial Watch,2095.0,2095.0,maxima,Adults-Men,0
24840,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Check Blue Shirt,1299.0,1299.0,Indigo Nation,Adults-Men,0
44199,Women,Footwear,Flip Flops,Flip Flops,Brown,Winter,2012.0,Casual,iPanema Women Brown Flip Flops,799.0,799.0,iPanema,Adults-Women,0
32925,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Status Quo Men Printed Black T-shirt,599.0,599.0,Status Quo,Adults-Men,0
25992,Men,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017.0,Casual,Jaguar Men Prestige Spirit Perfume,3300.0,3300.0,JAGUAR,Adults-Men,0
38611,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Blue Run Free T-shirt,1095.0,1095.0,Nike,Adults-Men,0
4962,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Karsen Blue White Infant Kidswear,699.0,349.0,Gini and Jony,Kids-Boys,1
45279,Women,Free Items,Free Gifts,Free Gifts,Orange,Summer,2015.0,Casual,Lino Perros Women Orange Wallet,595.0,595.0,Lino Perros,Adults-Women,0
11995,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Stripes Black Tshirts,765.0,765.0,Classic Polo,Adults-Men,0
59626,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green & Purple Wedding Collection Sari,9000.0,9000.0,FNF,Adults-Women,0
15509,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Cape Noble Brown Casual Shoes,3999.0,3999.0,Rockport,Adults-Men,0
42860,Women,Accessories,Bags,Handbags,Cream,Summer,2012.0,Casual,French Connection Women Cream Handbag,5499.0,5499.0,French Connection,Adults-Women,0
29551,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Classic Polo Men Printed Black T-shirt,399.0,399.0,Classic Polo,Adults-Men,0
54905,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Do u speak green Men Brown T-shirt,695.0,695.0,Do u speak green,Adults-Men,0
6609,Men,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Spykar Men's Stripes White Top,1499.0,1499.0,SPYKAR,Adults-Men,0
28483,Men,Apparel,Topwear,Tshirts,Purple,Fall,2012.0,Casual,Urban Yoga Men Purple Tshirt,499.0,499.0,Urban Yoga,Adults-Men,0
50599,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Briefs,169.0,169.0,Chromozome,Adults-Men,0
8793,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Red & Blue Check Shirt,2549.0,2549.0,SCULLERS,Adults-Men,0
35932,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Salomon Men X-Tracks GTX Black Sports Shoes,8999.0,8999.0,Salomon,Adults-Men,0
26519,Men,Apparel,Bottomwear,Shorts,Navy Blue,Spring,2012.0,Casual,Arrow Sport Men Navy Blue Check Shorts,1499.0,1499.0,Arrow Sport,Adults-Men,0
18216,Men,Accessories,Socks,Socks,Red,Fall,2011.0,Casual,Manchester United Men Solid Red Socks,199.0,199.0,Manchester United,Adults-Men,0
54139,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Heels,590.0,590.0,Rocia,Adults-Women,0
23857,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Women White Adi Taurus Sports Shoes,2399.0,2399.0,ADIDAS,Adults-Women,0
48566,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2012.0,Casual,Lucera Women Silver Bracelet,3285.0,3285.0,Lucera,Adults-Women,0
9641,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Checks Purple Shirts,999.0,999.0,Indigo Nation,Adults-Men,0
15951,Men,Accessories,Ties,Ties,Purple,Fall,2011.0,Formal,Turtle Men Stripes Purple Ties,695.0,625.0,Turtle,Adults-Men,1
14883,Women,Accessories,Bags,Handbags,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Handbags,4499.0,4499.0,United Colors of Benetton,Adults-Women,0
21358,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Women Casual Sunglasses,3000.0,2220.0,Van Heusen,Adults-Women,1
59242,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Watch,3800.0,3800.0,Titan,Adults-Men,0
53778,Women,Apparel,Topwear,Tshirts,Magenta,Summer,2012.0,Casual,Puma Women Magenta T-shirt,1299.0,1299.0,Puma,Adults-Women,0
27893,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers For Her Check Blue Shirt,1299.0,1299.0,SCULLERS FOR HER,Adults-Women,0
30824,Women,Apparel,Bottomwear,Churidar,Grey,Summer,2012.0,Ethnic,Fabindia Women Grey Mangalgiri Churidar,390.0,390.0,Fabindia,Adults-Women,0
29135,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Vogue Women Brown Sunglasses,5850.0,5265.0,vogue,Adults-Women,1
46098,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,ADIDAS Men  light Olive Sheridan Shoes,4699.0,4699.0,ADIDAS,Adults-Men,0
26941,Women,Apparel,Topwear,Tshirts,Lavender,Summer,2012.0,Casual,Jealous 21 Women Printed Lavender T-shirt,299.0,299.0,Jealous 21,Adults-Women,0
18672,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Fila Men Survivor Grey Sports Shoes,2799.0,2799.0,FILA,Adults-Men,0
48102,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,French Connection Women Red Striped Top,1699.0,1699.0,French Connection,Adults-Women,0
9225,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Snipper Black Sandal,1599.0,1599.0,Puma,Adults-Men,0
30018,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Kenneth Cole Women White Watch,6995.0,6995.0,Kenneth Cole,Adults-Women,0
29909,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Watch PL12170JS,6550.0,6550.0,Police,Adults-Men,0
12348,Men,Accessories,Bags,Handbags,Green,Spring,2008.0,Travel,test dispName,500.0,500.0,test,Adults-Men,0
17408,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Reid & Taylor Men NA Black Socks,395.0,395.0,Reid & Taylor,Adults-Men,0
47378,Women,Accessories,Bags,Handbags,Navy Blue,Summer,2012.0,Casual,Baggit Women Navy Blue Handbag,2450.0,2450.0,Baggit,Adults-Women,0
13894,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Stripes Black Shirts,1099.0,1099.0,John Miller,Adults-Men,0
12946,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Basics Men Blue Striped T-shirt,799.0,799.0,Basics,Adults-Men,0
48330,Women,Accessories,Bags,Handbags,Yellow,Summer,2012.0,Casual,Pitaraa Women Yellow Sling Bag,749.0,749.0,Pitaraa,Adults-Women,0
